fold;genotipo_treino;genotipo_teste;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
2;BR16+EMB48;CD202;treino;13;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;14;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;15;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;16;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;17;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;18;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;19;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;20;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;21;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;22;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;23;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;24;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;25;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;26;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;27;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;28;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;29;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;30;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;31;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;32;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;33;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;34;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;35;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;36;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;37;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;38;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;39;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;40;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;41;B3_BR16_NIRRIG_REPROD00001.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;42;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;43;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;44;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;45;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;46;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;47;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;48;B4_BR16_IRRIG_REPROD00000.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;49;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;50;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;51;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;52;B4_BR16_IRRIG_REPROD00004.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;53;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;54;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;55;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;56;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;57;B4_BR16_NIRRIG_REPROD00001.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;58;B4_BR16_NIRRIG_REPROD00002.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;59;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;60;B4_BR16_NIRRIG_REPROD00004.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;61;B4_BR16_NIRRIG_REPROD00005.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;62;B4_BR16_NIRRIG_REPROD00006.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;63;B4_BR16_NIRRIG_REPROD00007.asd;B4;BR16;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;128;B3_EMB48_IRRIG_REPROD00000.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;129;B4_EMB48_IRRIG_REPROD00000.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;130;B4_EMB48_IRRIG_REPROD00001.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;131;B4_EMB48_IRRIG_REPROD00002.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;132;B4_EMB48_IRRIG_REPROD00003.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;133;B4_EMB48_IRRIG_REPROD00004.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;134;B4_EMB48_IRRIG_REPROD00005.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;135;B4_EMB48_IRRIG_REPROD00006.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;136;B4_EMB48_IRRIG_REPROD00007.asd;B4;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;137;B3_EMB48_IRRIG_REPROD00001.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;138;B4_EMB48_NIRRIG_REPROD00000.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;139;B3_EMB48_IRRIG_REPROD00002.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;140;B4_EMB48_NIRRIG_REPROD00001.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;141;B3_EMB48_IRRIG_REPROD00003.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;142;B4_EMB48_NIRRIG_REPROD00002.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;143;B3_EMB48_IRRIG_REPROD00004.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;144;B4_EMB48_NIRRIG_REPROD00003.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;145;B3_EMB48_IRRIG_REPROD00005.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;146;B4_EMB48_NIRRIG_REPROD00004.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;147;B3_EMB48_IRRIG_REPROD00006.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;148;B4_EMB48_NIRRIG_REPROD00005.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;149;B3_EMB48_IRRIG_REPROD00007.asd;B3;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;150;B4_EMB48_NIRRIG_REPROD00006.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;151;B3_EMB48_NIRRIG_REPROD00000.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;152;B4_EMB48_NIRRIG_REPROD00007.asd;B4;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;153;B3_EMB48_NIRRIG_REPROD00001.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;154;B3_EMB48_NIRRIG_REPROD00002.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;155;B3_EMB48_NIRRIG_REPROD00003.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;156;B3_EMB48_NIRRIG_REPROD00004.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;157;B3_EMB48_NIRRIG_REPROD00005.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;158;B3_EMB48_NIRRIG_REPROD00006.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;159;B3_EMB48_NIRRIG_REPROD00007.asd;B3;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;160;B1_EMB48_IRRIG_REPROD00000.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;161;B1_EMB48_IRRIG_REPROD00001.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;162;B1_EMB48_IRRIG_REPROD00002.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;163;B1_EMB48_IRRIG_REPROD00003.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;164;B1_EMB48_IRRIG_REPROD00004.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;165;B1_EMB48_IRRIG_REPROD00005.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;166;B1_EMB48_IRRIG_REPROD00006.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;167;B1_EMB48_IRRIG_REPROD00007.asd;B1;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;168;B1_EMB48_NIRRIG_REPROD00000.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;169;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;170;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;171;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;172;B1_EMB48_NIRRIG_REPROD00004.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;173;B1_EMB48_NIRRIG_REPROD00005.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;174;B1_EMB48_NIRRIG_REPROD00006.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;175;B1_EMB48_NIRRIG_REPROD00007.asd;B1;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;176;B2_EMB48_IRRIG_REPROD00000.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;177;B2_EMB48_IRRIG_REPROD00001.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;178;B2_EMB48_IRRIG_REPROD00002.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;179;B2_EMB48_IRRIG_REPROD00003.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;180;B2_EMB48_IRRIG_REPROD00004.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;181;B2_EMB48_IRRIG_REPROD00005.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;182;B2_EMB48_IRRIG_REPROD00006.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;183;B2_EMB48_IRRIG_REPROD00007.asd;B2;EMB48;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;184;B2_EMB48_NIRRIG_REPROD00000.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;185;B2_EMB48_NIRRIG_REPROD00001.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;186;B2_EMB48_NIRRIG_REPROD00002.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;187;B2_EMB48_NIRRIG_REPROD00003.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;188;B2_EMB48_NIRRIG_REPROD00004.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;189;B2_EMB48_NIRRIG_REPROD00005.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;190;B2_EMB48_NIRRIG_REPROD00006.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;treino;191;B2_EMB48_NIRRIG_REPROD00007.asd;B2;EMB48;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;64;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;65;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;66;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;67;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;68;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;69;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;70;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;71;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;72;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;73;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;74;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;75;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;76;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;77;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;78;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;79;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;80;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;81;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;82;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;83;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;84;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;85;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;86;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;87;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;88;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;89;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;90;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;91;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;92;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;93;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;94;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;95;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;96;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;97;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;98;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;99;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;100;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;101;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;102;B3_CD202_IRRIG_REPROD00006.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;103;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;104;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;105;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;106;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;107;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;108;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;109;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;110;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;111;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;112;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;113;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;114;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;115;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;116;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;117;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;118;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;119;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;120;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;121;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;122;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;123;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;124;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;125;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;126;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D02M;manha;D02
2;BR16+EMB48;CD202;teste;127;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;64;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;65;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;66;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;67;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;68;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;69;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;70;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;71;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;72;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;73;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;74;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;75;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;76;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;77;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;78;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;79;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;80;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;81;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;82;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;83;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;84;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;85;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;86;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;87;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;88;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;89;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D02M;manha;D02
3;CD202+EMB48;BR16;treino;90;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D02M;manha;D02
